,address,type,시군구,address,type
11063,서울특별시 영등포구 여의도동 44-32번지 에리트빌딩 306호 ,동물약국업,영등포구,,
11064,서울특별시 영등포구 대림동 1056-1번지 ,동물약국업,영등포구,,
11065,서울특별시 영등포구 여의도동 41-1번지 대교B상가 114호,동물약국업,영등포구,,
11066,서울특별시 영등포구 영등포동6가 3-1번지 ,동물약국업,영등포구,,
11067,서울특별시 영등포구 여의도동 26-4번지 ,동물약국업,영등포구,,
11068,서울특별시 영등포구 영등포동3가 9-46번지 외 1필지 ,동물약국업,영등포구,,
11069,서울특별시 영등포구 당산동1가 16-1번지 진로아파트 상가 105호 ,동물약국업,영등포구,,
11070,서울특별시 영등포구 여의도동 28-1번지 전국경제인연합회회관 ,동물약국업,영등포구,,
11071,서울특별시 영등포구 영등포동 580-8번지 ,동물약국업,영등포구,,
11072,서울특별시 영등포구 신길동 3844번지 ,동물약국업,영등포구,,
11073,서울특별시 영등포구 신길동 257-43번지 ,동물약국업,영등포구,,
11074,서울특별시 영등포구 당산동4가 94-1번지 삼성ABC프라자1층 102호 ,동물약국업,영등포구,,
11075,서울특별시 영등포구 당산동3가 395-4번지 1층 ,동물약국업,영등포구,,
11076,서울특별시 동작구 노량진동 44-11번지 ,동물약국업,동작구,,
11077,서울특별시 동작구 신대방동 719번지 동작상떼빌아파트 ,동물약국업,동작구,,
11078,서울특별시 동작구 노량진동 70-15번지 ,동물약국업,동작구,,
11079,서울특별시 동작구 신대방동 345-3번지 ,동물약국업,동작구,,
11080,서울특별시 동작구 사당동 1046-8번지 ,동물약국업,동작구,,
11081,서울특별시 동작구 상도동 210-35번지 ,동물약국업,동작구,,
11082,서울특별시 동작구 사당동 265-59번지 ,동물약국업,동작구,,
11083,서울특별시 동작구 사당동 1037-17번지 ,동물약국업,동작구,,
11084,서울특별시 동작구 흑석동 183-42번지 1층 2층 ,동물약국업,동작구,,
11085,서울특별시 동작구 흑석동 97-2번지 ,동물약국업,동작구,,
11086,서울특별시 동작구 상도동 170-2번지 ,동물약국업,동작구,,
11087,서울특별시 동작구 상도동 248-4번지 ,동물약국업,동작구,,
11088,서울특별시 동작구 상도동 170-10번지 ,동물약국업,동작구,,
11089,서울특별시 동작구 사당동 120-1번지 ,동물약국업,동작구,,
11090,서울특별시 동작구 노량진동 311-46번지 ,동물약국업,동작구,,
11091,서울특별시 동작구 대방동 385-13번지 2층 ,동물약국업,동작구,,
11092,서울특별시 동작구 사당동 144-11번지 ,동물약국업,동작구,,
11093,서울특별시 동작구 상도동 328-7번지 ,동물약국업,동작구,,
11094,서울특별시 동작구 상도동 501-10번지 ,동물약국업,동작구,,
11095,서울특별시 동작구 상도동 502-1번지 ,동물약국업,동작구,,
11096,서울특별시 동작구 대방동 393-65번지 ,동물약국업,동작구,,
11097,서울특별시 동작구 신대방동 344-258번지 ,동물약국업,동작구,,
11098,,동물약국업,,,
11099,서울특별시 동작구 사당동 252-17번지 ,동물약국업,동작구,,
11100,서울특별시 동작구 신대방동 706번지 보라매우성상가 101호,동물약국업,동작구,,
11101,서울특별시 동작구 대방동 335-17번지 지하1층 ,동물약국업,동작구,,
11102,서울특별시 동작구 사당동 135-3번지 지하1층 ,동물약국업,동작구,,
11103,서울특별시 동작구 상도1동 621번지 ,동물약국업,동작구,,
11104,서울특별시 동작구 상도동 187-1번지 ,동물약국업,동작구,,
11105,서울특별시 동작구 사당동 147-76번지 ,동물약국업,동작구,,
11106,서울특별시 동작구 노량진동 123-11번지 ,동물약국업,동작구,,
11107,서울특별시 동작구 사당동 1046-13번지 ,동물약국업,동작구,,
11108,서울특별시 강남구 청담동 87-8번지 ,동물약국업,강남구,,
11109,서울특별시 관악구 신림동 725-37번지 ,동물약국업,관악구,,
11110,서울특별시 관악구 신림동 1655-16번지 ,동물약국업,관악구,,
11111,서울특별시 관악구 봉천동 1637-28번지 ,동물약국업,관악구,,
11112,서울특별시 관악구 신림동 1422-4번지 1층 ,동물약국업,관악구,,
11113,서울특별시 관악구 봉천동 1673-16번지 1층 ,동물약국업,관악구,,
11114,서울특별시 관악구 봉천동 1000번지 현대상가 105호,동물약국업,관악구,,
11115,서울특별시 양천구 신정동 117-1,동물약국업,양천구,,
11116,서울특별시 관악구 신림동 107-123번지 1층 ,동물약국업,관악구,,
11117,서울특별시 관악구 신림동 1433-102번지 ,동물약국업,관악구,,
11118,서울특별시 관악구 신림동 1432-136번지 ,동물약국업,관악구,,
11119,서울특별시 관악구 신림동 1587-35번지 ,동물약국업,관악구,,
11120,서울특별시 영등포구 신길동 1432 봉덕빌딩,동물약국업,영등포구,,
11121,서울특별시 관악구 봉천동 463-4번지 112호,동물약국업,관악구,,
11122,서울특별시 관악구 신림동 112-42번지 ,동물약국업,관악구,,
11123,서울특별시 관악구 신림동 607-73번지 ,동물약국업,관악구,,
11124,서울특별시 관악구 봉천동 859-8번지 ,동물약국업,관악구,,
11125,서울특별시 관악구 봉천동 858-3번지 ,동물약국업,관악구,,
11126,서울특별시 관악구 봉천동 927-21번지 ,동물약국업,관악구,,
11127,서울특별시 관악구 신림동 1641-90번지 대원빌딩 ,동물약국업,관악구,,
11128,서울특별시 관악구 봉천동 852-4번지 ,동물약국업,관악구,,
11129,서울특별시 관악구 남현동 1060-3번지 ,동물약국업,관악구,,
11130,서울특별시 관악구 신림동 1433-88번지 ,동물약국업,관악구,,
11131,서울특별시 관악구 신림동 1425-23번지 ,동물약국업,관악구,,
11132,서울특별시 관악구 봉천동 971-1번지 ,동물약국업,관악구,,
11133,서울특별시 관악구 신림동 1432-70번지 ,동물약국업,관악구,,
11134,서울특별시 관악구 신림동 614-8번지 ,동물약국업,관악구,,
11135,서울특별시 관악구 봉천동 36-21번지 ,동물약국업,관악구,,
11136,서울특별시 관악구 봉천동 1657-5번지 106호,동물약국업,관악구,,
11137,서울특별시 관악구 봉천동 495-1번지 한독빌딩 ,동물약국업,관악구,,
11138,서울특별시 관악구 봉천동 1634-9번지 ,동물약국업,관악구,,
11139,서울특별시 관악구 봉천동 968-36번지 ,동물약국업,관악구,,
11140,서울특별시 관악구 봉천동 36-1번지 1층 ,동물약국업,관악구,,
11141,서울특별시 관악구 신림동 543-22번지 ,동물약국업,관악구,,
11142,서울특별시 관악구 신림동 1735-3번지 ,동물약국업,관악구,,
11143,서울특별시 관악구 봉천동 941-21번지 ,동물약국업,관악구,,
11144,서울특별시 관악구 신림동 1585-4번지 ,동물약국업,관악구,,
11145,서울특별시 관악구 봉천동 883-15번지 ,동물약국업,관악구,,
11146,서울특별시 관악구 신림동 1641-12번지 ,동물약국업,관악구,,
11147,서울특별시 관악구 신림동 304-85번지 ,동물약국업,관악구,,
11148,서울특별시 관악구 신림동 620-3번지 0통,동물약국업,관악구,,
11149,서울특별시 관악구 신림동 1516-3번지 ,동물약국업,관악구,,
11150,서울특별시 관악구 봉천동 463-4번지 메카플러스 1층 107호,동물약국업,관악구,,
11151,서울특별시 관악구 신림동 617-5번지 1층 ,동물약국업,관악구,,
11152,서울특별시 관악구 신림동 1635-82번지 1층 ,동물약국업,관악구,,
11153,서울특별시 관악구 신림동 1544번지 태양빌딩 1층 ,동물약국업,관악구,,
11154,서울특별시 관악구 봉천동 36-14번지 2층 ,동물약국업,관악구,,
11155,서울특별시 관악구 신림동 1475-6번지 1층 ,동물약국업,관악구,,
11156,서울특별시 관악구 봉천동 852-2번지 ,동물약국업,관악구,,
11157,서울특별시 관악구 남현동 612-51번지 홈플러스스페셜 남현점 ,동물약국업,관악구,,
11158,서울특별시 관악구 남현동 1060-11번지 1층 ,동물약국업,관악구,,
11159,서울특별시 광진구 중곡동 230-14,동물약국업,광진구,,
11160,서울특별시 관악구 봉천동 1637-1번지 ,동물약국업,관악구,,
11161,서울특별시 관악구 신림동 1424-22번지 연빌딩 ,동물약국업,관악구,,
11162,서울특별시 관악구 신림동 808-494번지 ,동물약국업,관악구,,
11163,서울특별시 관악구 봉천동 937-15번지 은호빌딩 ,동물약국업,관악구,,
11164,서울특별시 마포구 상암동 1684 월드프라자,동물약국업,마포구,,
11165,서울특별시 관악구 봉천동 869-1번지 윤건빌딩 ,동물약국업,관악구,,
11166,서울특별시 서초구 반포동 30번지 지하철 9호선 사평역 ,동물약국업,서초구,,
11167,서울특별시 서초구 양재동 20-8번지 ,동물약국업,서초구,,
11168,서울특별시 서초구 잠원동 75-10번지 405호,동물약국업,서초구,,
11169,서울특별시 서초구 서초동 1689-1번지 ,동물약국업,서초구,,
11170,서울특별시 서초구 서초동 1602-1번지 ,동물약국업,서초구,,
11171,서울특별시 서초구 서초동 1575-9번지 삼화빌딩 101호,동물약국업,서초구,,
11172,서울특별시 서초구 반포동 20-45번지 반포자이프라자 ,동물약국업,서초구,,
11173,서울특별시 서초구 서초동 1306-4번지 강남 지웰타워2 ,동물약국업,서초구,,
11174,서울특별시 서초구 잠원동 61-9번지 잠원동 스타빌딩 111호,동물약국업,서초구,,
11175,서울특별시 서초구 반포동 19-4번지 강남고속버스터미널 본관동 쇼케이스1호,동물약국업,서초구,,
11176,서울특별시 서초구 잠원동 69-22번지 반포쇼핑타운 8동 ,동물약국업,서초구,,
11177,서울특별시 서초구 방배동 907-5번지 ,동물약국업,서초구,,
11178,서울특별시 서초구 반포동 92-15번지 ,동물약국업,서초구,,
11179,서울특별시 서초구 우면동 679번지 (주)삼성전자 서울R&D캠퍼스 ,동물약국업,서초구,,
11180,서울특별시 서초구 서초동 1575-3번지 영한빌딩 ,동물약국업,서초구,,
11181,서울특별시 서초구 서초동 1306-2번지 한승빌딩 ,동물약국업,서초구,,
11182,서울특별시 서초구 방배동 795-22번지 창생빌딩 101호,동물약국업,서초구,,
11183,서울특별시 서초구 방배동 3160번지 (재)원불교 유문빌딩 101호,동물약국업,서초구,,
11184,서울특별시 서초구 서초동 1337-14번지 이즈타워 103호,동물약국업,서초구,,
11185,서울특별시 서초구 방배동 851-6번지 태창빌딩 ,동물약국업,서초구,,
11186,서울특별시 서초구 잠원동 75-13번지 반포쇼핑타운 2동 ,동물약국업,서초구,,
11187,서울특별시 서초구 서초동 1689-6번지 102호,동물약국업,서초구,,
11188,서울특별시 서초구 잠원동 75-19번지 반포쇼핑 3동 11호,동물약국업,서초구,,
11189,서울특별시 서초구 서초동 1603-20번지 ,동물약국업,서초구,,
11190,서울특별시 서초구 방배동 984-1번지 ,동물약국업,서초구,,
11191,서울특별시 서초구 서초동 1320-10번지 삼성전자 지하2층 ,동물약국업,서초구,,
11192,서울특별시 서초구 우면동 64-2번지 선일상가 101호,동물약국업,서초구,,
11193,서울특별시 서초구 방배동 951-1번지 ,동물약국업,서초구,,
11194,서울특별시 서초구 반포동 20-45번지 자이프라자 상가 ,동물약국업,서초구,,
11195,서울특별시 서초구 방배동 924-13번지 청림빌딩 1층 ,동물약국업,서초구,,
11196,서울특별시 서초구 방배동 442-2번지 ,동물약국업,서초구,,
11197,서울특별시 서초구 반포동 706-10번지 ,동물약국업,서초구,,
11198,서울특별시 서초구 양재동 232번지 at센터 ,동물약국업,서초구,,
11199,서울특별시 서초구 우면동 66-2번지 세신우면상가 ,동물약국업,서초구,,
11200,서울특별시 서초구 서초동 1578-5번지 ,동물약국업,서초구,,
11201,서울특별시 서초구 내곡동 342-1번지 108호,동물약국업,서초구,,
11202,서울특별시 동대문구 답십리동 494-1 한일노벨리아 101호,동물약국업,동대문구,,
11203,서울특별시 서초구 반포동 1053번지 반포상가 H동 33호,동물약국업,서초구,,
11204,서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 125호,동물약국업,서초구,,
11205,서울특별시 서초구 서초동 1330-20번지 강남애니타워 101호,동물약국업,서초구,,
11206,서울특별시 서초구 서초동 1366-9번지 양재역 25호,동물약국업,서초구,,
11207,서울특별시 서초구 서초동 1342번지 ,동물약국업,서초구,,
11208,서울특별시 서초구 서초동 1443-31번지 ,동물약국업,서초구,,
11209,서울특별시 서초구 서초동 1335번지 무지개종합상가 ,동물약국업,서초구,,
11210,서울특별시 서초구 양재동 230-1번지 ,동물약국업,서초구,,
11211,서울특별시 서초구 서초동 1315번지 ,동물약국업,서초구,,
